,Word,Meaning,Origin,Origin_code,POS,Errors,Freq,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
89,परिवार,family,SKRT,1,noun,391,37868,0.9780464,0.1755093,-2.0336316,1.0663979,0.8376247,-2.1682618,1.3313456,-1.9057329,1.099542,-2.924183,3.9190662,-2.2260377,-0.18592007,0.9896354,-0.48502293,-1.3788184,0.54170924,1.1712499,0.007918049,-0.81592655,0.74218315,-1.8521291,-2.044496,-0.6595088,-0.040407304,-0.8893889,-0.12309949,-0.23657402,-0.9917648,-0.7693544,-3.27306,-0.02272771,-0.40328816,-0.6495597,2.6690266,-1.7833524,-0.80755633,0.9612828,-1.3039029,-1.4840194,0.012685794,2.2684283,-0.46302095,-2.4802225,-0.4119332,-1.2011122,-0.9357935,0.8255703,-0.0058353497,0.39614117,0.8791567,-0.68843615,-1.4430544,-0.7919734,-1.2281096,1.4989331,1.3052441,-0.5860101,0.72270215,1.2638359,-0.24059318,2.8013592,-0.7029298,1.1037349,-1.9578763,0.3923024,-5.6797333,-1.070078,0.21689248,0.990833,1.1359316,2.809352,-0.31359503,2.2708771,-2.1647987,0.6692417,-0.67998,-0.18330066,-0.5083948,1.6787934,2.66182,0.7974415,-0.16805017,-0.6436046,-0.780696,2.1955738,1.9911761,2.4070892,2.4550166,2.0435615,0.5042409,3.0380847,0.99463224,1.3576835,-0.11512272,-0.16688567,0.11093607,0.7952878,-1.8250848,0.18627422,2.0461514,1.1700922,-0.16770524,0.22568403,1.4348531,1.0048692,0.63938105,1.0400324,-1.2024755,-3.1282432,0.8798508,-2.685471,-0.6414549,2.9866958,1.0079675,0.2702835,3.4822032,-1.0726006,2.65984,-1.1465662,-1.3731765,0.6763187,0.8631021,1.3671396,0.414734,-0.99030447,1.8020781,0.9223118,0.82559854,-0.26236826,-0.03393237,-2.1518512,0.062142815,0.666724,1.633158,0.1374305,1.6479468,0.40186974,0.7695013,-0.68365437,1.3159668,-1.3512108,1.7520173,0.25872496,1.3618016,3.3670506,1.1020762,-0.50447214,1.2299712,1.0710142,0.029352188,1.2326173,1.2331953,1.798419,0.26213157,0.9595347,-1.3647825,2.351019,0.6316127,-1.1420673,2.107391,-0.47214106,-1.0652648,-0.92048,-0.9430301,1.776415,-0.99019027,0.45788607,0.9230573,-1.4744565,1.4131235,1.7672949,0.90992165,2.1912746,0.46577,-1.1920327,-0.005410627,0.5888839,3.0830965,1.9708391,-1.4810519,0.11166137,-1.8297133,0.04527062,2.1179736,0.34523425,-2.536691,2.2896566,0.7959676,-1.539091,-0.825719,-2.8701308,-1.2611207,-1.4823949,-1.2333317,0.21384904,-0.12890838,0.22860967,-0.07452608,-0.021162428
40,जमात,class (school),PA,0,noun,375,972,0.6971641,-0.8447767,0.613062,-0.2394388,-0.92945087,-0.72538906,0.8985883,-0.025884239,0.48672825,-1.1176878,-0.22234225,0.29936546,-0.3784223,0.82540864,0.34752634,0.6986064,-0.6798435,-1.0412012,-1.8012584,0.19354922,0.03277598,0.33436254,-0.32481882,-1.0065132,-1.9662614,-0.11344189,0.8323561,-0.68935096,0.74987453,0.4995175,-0.023553096,0.8817779,-1.8072795,0.08836147,0.42431876,0.79296666,0.646099,0.9762661,-1.4683105,-0.89737934,-0.07016135,1.413453,0.5741295,-0.7224436,0.6046222,-1.7456707,-1.0271214,-0.20443498,0.81066024,0.7235255,-0.33172268,0.07262581,0.6825875,1.2799758,-0.26123393,-0.83967316,-0.8237676,1.2025223,0.9725419,-0.44665426,-0.5630604,1.5495685,-2.2516878,-0.6144088,-0.801605,-1.6081265,0.24433579,-1.8706552,3.1520422,-0.1140978,-1.393673,-0.03217195,-0.2779629,1.2951081,1.3282409,-0.10620028,0.571311,-0.69548965,-1.429394,1.2719377,-0.033721324,1.1855888,0.13328834,-1.7929131,-0.84128,0.65760577,-1.1977038,1.0164765,1.6965197,1.7434263,-0.19200303,0.08460807,0.8818229,2.6016784,-0.19922988,0.06395593,0.15058947,-0.8427521,-0.41119865,-0.7767812,0.0056324764,1.7363634,-0.8062501,0.1916283,-1.0495887,0.63525206,1.3230797,1.1811789,0.568655,-1.3283905,1.7115453,-0.39977798,1.0763977,-0.13097802,-1.1015034,-2.8028307,0.47769332,1.7086676,0.69427097,-1.2883604,-1.0215642,0.15912384,0.029189222,-0.33209187,0.5277892,-0.6116239,0.10008777,-0.7536834,-1.1257669,0.26467526,-1.3949498,0.7210331,-0.7796473,-2.236864,-1.8067167,-1.4088085,-0.24446887,-1.170172,-0.75209457,-2.3266087,1.3407907,0.26904553,0.2156815,0.55725855,0.4072767,-0.7635675,-0.24253075,0.08639916,-0.11162364,-0.034215495,0.9489522,0.022633988,0.7247382,0.409138,-2.4962,0.83415645,-0.99924475,0.5764144,-0.5006679,-0.5851991,-0.76232636,1.5921258,0.6355538,-1.2176645,1.1031303,0.5685528,0.045710478,1.2902913,0.36554176,-0.8339885,-0.016793769,-0.4976151,-0.41299734,0.5058229,0.6308212,-0.47449207,-0.9786755,2.7624385,-1.290687,0.37683633,-0.58332455,0.626069,-0.25474268,-1.9488746,-3.2683604,1.1469659,-0.91777945,2.8971372,-0.4448177,-0.15255752,-1.4411652,-2.203228,-1.621375,-0.65826565,0.26364478,-0.7972361,-0.52851367,-0.061438285,-1.8124633,0.15319794
10,हवा,air,PA,0,noun,362,11344,0.61576563,-0.6282558,-2.012911,-0.3242914,-0.5556048,0.36195278,-1.8311193,1.330025,0.006532212,1.4391034,-0.24960843,-0.57456225,1.1304934,1.4134802,1.9598331,1.7280438,3.6771412,1.6382629,0.48212445,-0.627379,-0.61180955,-0.9080242,1.7363086,0.28307402,-0.4985855,-1.7566242,0.16191334,-0.85943073,-1.0028195,0.65458393,-0.5746926,-3.042365,0.79050446,2.048381,-0.70729643,0.13399553,1.6540711,0.8024841,0.21960562,-1.2030417,1.951155,0.6198686,1.5987296,-0.09662687,-0.17737547,0.7185056,-0.17396814,-0.882761,0.6250087,-0.94114274,1.1397208,-0.24902853,-0.21871401,1.302855,0.93851745,-0.13722491,-1.7263263,1.7775216,0.8231251,-1.7163033,1.3802104,-1.7364885,-2.6318002,-2.9002693,-1.3447878,1.9836421,2.9232268,0.66580176,0.7187375,0.08409436,-2.2684507,-1.9822445,2.5851378,0.27862006,0.52019507,1.2207375,0.8552365,1.8109115,-2.091004,-0.32725295,0.910793,-1.1474183,0.007105993,0.07714144,0.6174049,0.83918065,-1.0724018,0.24485199,0.5198655,-1.0213348,1.0176735,-1.632812,1.3150263,3.2121649,1.0265831,-0.57364917,0.89729464,1.2613041,0.87873954,-2.8065593,-2.381838,1.8536835,1.8003149,0.17841998,-2.4617116,0.37914696,0.86412716,0.41337264,1.3322202,1.9813426,-0.6683233,-1.7304753,-1.3926797,-1.0730101,0.4528205,0.33142298,0.30976337,0.7130678,1.1130686,0.13243921,-0.4508947,2.3380802,1.7298034,2.2050436,0.29786056,-1.3317116,0.037298117,0.14757968,-1.3224796,-0.43239176,-0.7803484,-1.3493246,1.2997704,0.46341267,0.69103557,-2.511364,0.7002433,-2.0239565,-0.6396737,-1.6629456,-1.1409233,1.1341554,-1.2275807,2.1485457,3.1889462,-2.228556,-0.17375557,1.2002337,1.6549598,0.37058803,-0.076910675,-0.07163151,-0.38885465,1.2922897,-0.046799954,-0.8775768,-0.9532171,0.69777465,2.2445388,1.1589426,-0.9099051,-0.07682096,-0.606772,0.32905462,1.4445522,3.1881125,-2.3351185,1.5063221,-0.4209096,-0.21682335,0.1643379,1.5672475,0.34047666,-2.8297477,0.38485107,0.9274223,0.4091265,0.40362135,-1.1813004,-1.6325744,1.1570942,-0.81937104,1.7291629,0.39176387,1.106958,0.17513862,0.7817411,0.9742302,-1.3052852,-1.8985455,0.3256396,1.5428956,2.1315637,-0.67227656,1.7401735,-0.2063626,-1.802389,-3.5903237,-0.78443724,0.8155622
90,मशहूर,famous,PA,0,adj,358,5163,-0.55655116,2.0116217,0.92723143,0.81313133,-1.1257124,1.5034618,3.6173089,-0.0006953636,1.7134976,-1.3602713,0.07008949,2.262378,0.36704084,-0.46793768,-0.7473142,1.0147773,-2.235161,-0.55644435,2.2325501,0.97261924,1.9330518,0.1765511,0.005313701,2.3475647,-2.7868688,-1.7288893,1.5207194,0.47136027,1.7247863,-0.02186026,-1.6088191,0.97066844,-0.23382325,0.30157846,1.6769167,-0.32382393,1.6221864,0.75970787,-0.7647892,0.26595527,0.44322032,0.09036276,0.07416701,1.3227828,0.87860656,0.71441966,-0.87487096,-1.5598222,1.3125042,-1.642871,0.6790599,1.1732361,-1.8716315,-0.7630994,2.4680586,0.0410702,-0.99383646,-1.7234637,-0.5276876,0.026400354,-1.3084832,-0.7748232,1.2201345,-1.3658488,0.16908732,-1.0937879,-1.5048599,0.5254581,-0.4646288,-0.7961727,0.7762108,0.060522106,0.22964586,-0.07229368,1.078273,-2.2213476,0.5384732,0.18821165,-4.8373117,-1.1166122,-0.8183888,0.75868565,-0.18335038,0.7148857,-1.9153386,0.59317243,1.0197353,0.17711186,0.5826797,-0.7314255,1.3604527,-0.7800694,-0.21446633,-0.65874344,1.4114902,-0.2532216,-0.5494238,-0.93983567,0.9703561,2.1614385,-1.1960809,0.22244659,-1.2595016,-0.08747046,0.9250094,1.4566631,0.24120274,-0.11447942,0.39416757,-2.0828402,-0.5579816,-3.3655932,-1.0520943,0.27769825,-0.9269043,-0.060641933,1.7149293,-2.3563256,-0.4837773,0.9435157,-1.0367317,2.1715012,1.472287,-1.8897109,-1.3649017,-0.14006788,-0.955839,-0.7370695,0.779177,0.22375992,0.56082153,-0.7618836,-0.73240703,-1.5942351,-2.832453,-2.2848735,1.0570319,-0.29689643,-0.39549688,0.86850005,1.8947043,-0.19775741,1.8486705,0.8800618,-0.5667796,-2.4125485,1.5398029,-0.6296037,-2.068408,1.0936879,-1.2102404,-0.38010788,1.9639648,4.2097807,-0.15085785,-0.52866757,-0.09500694,1.3991996,0.33431828,-0.40981397,-2.282746,0.59107727,2.0029795,0.6229979,2.1425638,0.5795705,-2.1011903,-0.79755825,2.3500261,1.0964544,-1.1261841,0.6943348,0.2966211,-1.1886683,0.9045477,1.0572451,0.8039333,-0.48825747,1.4080546,-1.2965349,1.9258634,-0.4054934,1.1826249,-1.5547692,-2.1411803,-0.2832663,-1.9452461,1.0183278,-0.3332502,1.8399885,1.2056214,-1.5348152,-1.2134411,-0.35115218,-1.1615894,0.78230166,0.58353335,-0.5948016,-0.47423434,0.5919596
158,ज़्यादा,"more, many",PA,0,adj/adv,353,72241,1.7272577,0.39521527,-2.321288,0.22252727,0.13374794,-1.33665,-0.93991387,-2.0609243,2.4595723,1.3911563,-0.6964581,-1.7756823,3.2387261,1.8085917,1.1789726,-1.4814904,-0.5173815,1.601995,0.16539602,-3.2832336,1.1215448,-0.37980407,0.29614076,0.95704556,-2.2771695,-0.28877783,1.2591856,1.9208578,1.7503307,1.0826132,0.04344804,-1.0388291,-2.0141013,1.3946266,0.14137414,-1.1151413,0.7076552,0.6911937,-0.18140784,1.6209066,1.0762944,0.44268444,1.356985,2.0298026,-0.4284425,0.41842443,2.5070376,-0.5717932,0.4899401,-1.0941086,0.45310414,-0.15840109,2.8906393,-1.856005,0.2284828,-2.2000804,-2.482789,0.42137596,0.5877954,-1.5492548,-0.48081747,0.9671775,-1.0478065,2.546684,-2.0574565,0.47003028,-0.89087313,-0.26749513,0.13675196,1.1708052,0.33593312,-2.5699608,1.1186911,-0.9074734,-1.9675144,2.3050392,0.5255073,-2.4782848,-3.6294556,2.3755846,-1.5808045,-0.0636916,-0.26751375,0.9562741,2.3624284,2.7621467,-0.49733558,0.7852439,2.0813413,-0.9264479,-2.6662216,0.04937332,-0.35799438,-2.4130075,-0.40252227,3.048092,1.9599825,0.7578713,-0.49304447,1.1955653,-0.34942722,1.6784741,-0.30278158,1.7096628,-0.83811927,0.555568,-0.63868666,-0.72376513,-0.50017214,-0.63489133,0.77721816,-0.7882593,0.9129221,-0.9412226,-1.4347503,-0.21400619,0.18219404,1.2560138,-0.3530178,2.6297517,0.283389,1.1460825,1.9869485,-1.9813929,-0.5625743,-1.3929968,-1.2142287,-0.6572407,2.3379242,3.1555853,-2.1824346,-0.35771203,-2.2191138,0.15482353,-0.76067436,-1.3807098,-0.5193773,-0.71567726,1.5927811,-1.4489441,2.7103577,-2.3576615,-1.2061051,0.14823318,1.7097124,-2.1585681,-2.18905,-1.7852304,2.4481483,0.007886531,-2.7418385,0.4077069,-0.58641833,2.8154397,-0.429328,1.5319966,0.43631625,-0.029481636,0.81782436,0.10382821,0.7264333,0.2961154,-1.7976824,3.2744768,0.58411014,0.3889103,-1.1813853,-1.1723871,-1.1283857,0.7613258,-3.4335368,2.0367293,1.5743935,0.102013424,-0.64587194,-0.22842859,0.81164193,-1.5800037,1.6280954,0.88015723,1.6634792,-0.41628176,0.13934201,0.7423766,0.7748721,-0.81449723,-2.0952027,-0.23642753,-2.0504882,-2.211751,-1.8571268,-2.9742253,1.7541951,-2.2851758,-1.2673625,0.007359508,0.70845914,-2.5538597,-0.7041864,-0.5797227
94,दहशत,fear,PA,0,noun,306,992,0.28420126,0.011568652,-1.7429637,-1.5827801,-0.23449968,-0.60838515,0.78326994,-0.06670573,-0.86439633,1.5082333,0.8823351,0.40233642,2.5372713,2.2729654,1.8178236,-0.21345563,1.2080367,0.38349295,-2.0085578,-0.7983011,0.56430066,-0.4557324,-1.1497995,-0.4773798,-2.9565108,0.5711034,-0.4604257,1.0662628,0.983515,0.16018893,-0.021874307,1.1732234,-0.5088646,-1.3536433,0.9496263,1.2703006,-0.22067302,0.914059,-1.1383914,-0.58720154,-0.06384277,1.0096966,0.8382686,0.17206787,0.89933616,-0.08229031,0.26459008,0.063177414,-0.85593057,-1.277101,-0.43574432,-0.119718246,-1.4362336,0.41235444,-0.08360871,-0.3181436,-1.8759193,-1.0003712,0.72307295,-0.09187925,2.1331325,-0.74794716,-2.3317409,-0.99464935,-0.9249627,0.9251554,-0.27205044,0.9220676,0.9151537,-0.4660373,-0.799654,-0.09296656,0.17327191,1.5339916,0.40492207,3.0621238,0.5752392,0.20667386,-2.0748935,0.28865042,-0.34134725,1.0581796,0.060142152,0.12185024,-1.0365744,1.4501805,-1.4193462,2.7396343,0.50966966,-0.59339017,2.2454302,-0.95685625,1.0999559,-0.22520073,-0.88378537,-1.466793,0.7042409,-0.10222077,-0.1465604,1.0912191,-0.10737754,1.1579853,0.38314375,0.25828308,-0.81539774,0.6407668,-0.13028179,-0.17050067,0.14702429,0.36426434,0.27274704,-0.69584954,0.52246046,0.5095675,-2.0493472,-0.37143862,-1.2422941,0.539522,1.4279393,-1.4556562,-2.5247793,1.5874677,-0.6037558,0.71897537,-1.6204604,-1.8485684,-2.8022814,-1.0213956,-0.9931714,0.8588188,-0.7681949,-0.83980334,0.5537794,-0.07783866,0.5170836,-1.2332555,1.0274793,-1.1398698,0.9730945,-0.9718931,-1.4088316,0.12730883,-0.5870725,0.8744717,-0.3103773,0.5598454,1.7409115,0.53948206,-0.5640542,-0.082101755,-0.09000672,-1.3472463,-1.1886855,1.352218,-0.5480731,0.98462737,-1.3218169,1.1258671,2.5257401,0.13220274,-1.9269359,-0.857217,-0.5942472,0.21351075,-0.001309167,3.14909,-0.48294398,1.806775,-1.0505726,-1.0477301,0.48235744,-0.7886377,-0.1377183,-0.49793035,0.13162868,0.2290797,-2.2404094,-2.1812382,1.2471431,0.4785958,-0.8290289,-0.08482884,-1.4383544,-1.7395058,-0.50309986,-0.6614653,0.6555621,2.6813757,-0.46532187,-0.97197944,-0.17906117,1.5960053,-1.4414155,-1.7729335,0.16490684,0.24050963,-1.6426499,0.09737682,-0.45294327,-0.29608494
110,सेहत,health,PA,0,noun,305,3080,0.55851376,0.123041525,-1.2662818,-0.80983806,-0.2762297,-2.3732202,-0.5504903,-0.3863573,1.268533,-0.86985415,-0.20104893,0.66810673,-1.2901685,1.6422892,0.74816835,0.5111214,0.16175517,0.35131097,-1.6918397,-1.7096249,-0.1273527,2.1913073,-0.14585999,-1.0812755,-0.1738436,0.15706019,-2.4051585,0.9896372,3.4023094,0.79983896,-0.72568595,-1.4226339,0.031310372,0.3937157,-0.1488235,-0.7946483,-0.5511184,1.2035763,0.7273787,1.4653629,-1.633872,1.2924701,0.34450576,-0.29174998,1.0940745,-0.44779745,2.2514586,0.58084357,2.3812532,-2.4293902,-0.16001132,-0.12574808,-1.0061933,-2.1887968,-0.6899751,0.5163317,-0.12211628,0.24213263,0.7016395,1.7377149,0.029252343,-0.56050825,-1.2489773,-0.40476093,-2.5752666,1.942886,2.2111921,1.0764191,-2.8816605,-0.2578219,1.5018839,-0.1352762,-0.09175037,0.40117496,-1.3267237,1.7953013,1.438977,-0.101657584,-3.708072,1.2563434,0.27913445,-0.9353309,1.6169925,-1.4476336,0.25579187,-0.44235128,-0.44131264,-0.90396744,2.3152933,1.3329104,2.1919386,-0.15608665,1.7052627,-3.1206038,2.0680873,1.7833735,2.1601837,0.6199757,2.9390202,-1.3318981,-0.5436519,-0.93360037,2.4256592,4.6292534,1.4305022,-0.12337723,-0.91275173,1.1658089,-2.630584,0.19503099,2.247992,0.43522045,-0.4120028,-0.01723583,-2.0711071,-0.57565695,-0.9275927,1.0564015,0.5447528,0.84141856,-3.4659665,1.8523113,1.3185885,0.25860035,0.5196019,0.20356025,0.2980164,0.980503,2.1596055,-0.26535317,0.8201341,-2.1288798,-0.2708472,-1.0793746,0.22956042,-0.40726465,-0.8421412,-0.3239744,0.3483051,-3.2027936,-1.4788897,-0.19973016,-1.0790802,0.47033498,-0.37921545,0.50859857,-0.38723424,-1.2634903,0.012017594,3.1083028,-0.17818946,-0.92657113,0.72742844,1.8258057,-0.765633,0.18217145,-0.39570785,1.8507371,-1.6241807,-0.82954156,-1.2505457,-1.3852607,-1.1558506,-0.3944546,0.5402929,0.03376253,-1.6804621,-0.8444119,2.321071,3.2016797,1.5092393,2.1535587,1.6440983,0.010946358,0.19555809,-0.42610562,-0.51082313,1.7169166,1.0492479,-0.46004054,1.482529,1.806054,-1.6468493,-0.09738086,1.3580053,1.3686551,-0.7052357,2.3087997,-0.6452344,0.56979054,-2.050747,-1.3730923,0.73947686,-1.4902596,-0.3586067,-0.05673331,-1.1415046,0.64965785,-1.2256932,-0.9959043
99,समाप्त,finished,SKRT,1,adj,296,14222,-0.6314839,-2.014676,0.23799324,-0.7774087,1.5212078,-2.178759,1.3809077,-0.50351906,0.35953572,0.0027914518,0.86443514,-0.02633858,-0.9811416,0.04212415,-2.786838,-2.700795,0.63471353,-2.028052,0.45854944,0.86909014,0.81451935,-0.17604075,1.9264902,1.8662338,2.3757977,-2.2422068,-0.9665759,1.1264092,-0.7933416,-0.38339362,0.12036225,1.0715644,-2.7004836,-1.0375298,2.309439,-2.198097,-0.7112789,0.45834604,2.5037937,2.7653692,2.4634395,-1.2580185,0.78841543,0.18817756,-0.19920906,-0.636441,-1.0466535,0.0075601037,-1.7584981,-1.4539665,2.1528301,0.9570078,-1.8024887,1.9287813,-0.92733353,-0.04063944,-1.1483517,2.0714116,0.57868934,-0.06827232,-1.1859335,-2.5487132,-1.7926962,1.7640153,-1.0180215,-1.36068,0.6814294,-0.8944992,-1.7714497,-0.8247707,-2.723766,-0.254541,1.1140683,-1.1801717,-1.5194337,1.3507253,2.5231762,-0.8341954,-1.3471622,0.7483449,-0.11736307,-0.6054447,1.0212784,0.96499574,-0.33886638,1.4417512,0.8762748,1.2364589,-0.054860797,4.2107115,-1.8575972,-2.6144214,-3.3478508,-0.920688,-0.060071267,-0.6818796,-1.6472661,-0.51751316,1.7940199,-0.16765395,-2.1092253,-0.67921597,0.4540135,4.9289246,-0.88194245,2.8950326,-1.515149,-1.8545679,-3.3811135,-3.1782417,-0.24700302,-1.9998375,-3.927195,0.23564959,1.051713,1.9809638,0.0057351277,-0.5298541,-0.7537561,4.772134,1.07527,0.3803985,0.18533802,2.4479995,-2.0970337,-0.27932298,-0.70523614,1.0628865,-0.9783482,-1.9323889,0.7096046,-0.95421696,-0.8557648,2.2422407,2.063258,0.49014854,0.5636236,1.3569665,-2.1824522,-0.18553984,0.42742634,-0.9259597,-2.408049,0.4205332,0.055313386,-0.6801931,-2.837512,0.35781744,-0.3929498,-1.3401654,-0.45582944,-1.8158478,0.24443054,-1.6544347,1.9788933,0.5925226,3.4911978,0.25760898,-0.9942953,0.45610258,2.3930674,-2.4416766,0.4052108,0.78057086,1.5108222,-0.15706474,1.446594,-1.50735,1.3002272,0.12099162,0.32566988,-1.796515,-1.0358484,2.360218,-1.34671,-0.25799823,0.6900871,-2.796581,-1.2054613,-1.6522968,-4.8637867,-0.4654472,0.5297181,-1.4469324,-0.3057988,-2.2234366,-0.36533928,-0.18909149,0.866589,-1.5647793,2.495649,0.32716602,0.5428882,0.67856926,-0.21923417,-1.9075868,-0.33640936,0.85585445,1.3235842,0.24342681
236,सफ़र,travel,PA,0,noun,292,6824,2.5606377,-2.0367975,-0.53180003,-0.15496558,0.835978,0.9413826,0.020702077,-0.54581887,-1.3415407,1.1369786,2.3589694,0.6304762,1.9120065,0.61152136,-0.566969,-0.15297493,-1.2061679,-1.0788797,4.0297794,2.0548234,1.9316438,1.1380625,0.24746042,-2.6410992,-0.5740764,0.42462182,-1.3082925,-1.5227784,0.9924348,1.2013204,0.6878013,-0.5116279,1.223096,2.462604,0.8270828,-0.55937135,0.8632682,-2.9802318,0.11270329,0.826624,1.6033704,-0.05304872,-0.7668637,-2.9839365,-0.56212825,-1.1304194,1.9304563,0.60299397,0.25441545,-0.16952987,2.0426633,0.9095251,2.238885,-0.086441435,3.5133047,4.0105457,-0.37795782,2.1452825,-1.2002132,-0.015687851,0.6092212,1.5292422,0.86280483,2.5673106,-0.4125194,-1.0141612,-1.3386413,0.31034458,3.3958583,0.6460972,-0.8054087,-0.3576852,0.033164635,1.7959622,-0.06326019,0.4696472,0.43644932,0.63597536,-3.9152832,1.7333391,0.5671485,0.29749784,-0.83979076,1.3604876,-1.824104,2.3616436,0.7072362,1.1046805,-0.74923736,-1.9580278,-0.38232324,-1.5092111,-1.050015,0.63331175,3.5715344,0.4626319,1.0945258,0.4570672,-0.77942413,0.28564087,-1.543425,0.4686713,0.68269867,0.92534107,0.5193015,1.059571,-0.7750339,-1.1988561,-2.6653001,-2.9696975,0.36231694,1.0555217,0.44208747,1.3653208,-1.1388338,-1.2218679,4.937006,-1.2839087,1.1174555,-0.9626342,-0.38212976,2.6201792,-0.32758617,-0.0783604,-0.6884183,-3.725359,1.2813416,1.5884315,-2.0442905,-0.77730757,-1.0253977,0.45670286,-4.332689,2.152597,0.004115686,-2.786099,3.3362696,-0.04335193,1.7461503,0.3714962,2.2233317,-1.572534,0.8429425,-0.19899529,1.5421567,-0.67206573,-0.017678726,2.3207247,1.0222625,-0.17847067,-4.503779,1.1173067,-0.9704759,-0.16620623,-0.6904048,0.690562,-2.1854088,1.9895222,-0.97261757,-0.7269944,-0.31106767,0.44328606,0.6138712,0.88173383,1.912259,0.47884455,-2.2848256,-0.9201026,-0.3906784,0.14391477,2.1806989,0.3749038,-1.6879054,-1.7028468,-1.384113,2.3432896,-0.4616428,1.7359506,0.039585043,0.61111134,2.2566237,-2.1724434,0.9867623,3.0808992,1.6375359,-0.5443581,-0.7445432,2.3363247,-0.7543196,-0.71420825,2.3680024,-0.15277988,-2.084298,3.3073082,-1.262571,-3.8618736,-2.1467538,-1.1586856,-1.0039812,0.50493866
164,मौक़ा,"opportunity, occasion",PA,0,noun,223,13061,0.50139123,-0.35525352,2.5977054,-1.0015388,2.050723,0.54612136,1.2688866,-1.5332907,1.2971932,1.0889121,2.5916524,0.30595613,2.5308309,2.0942066,2.3046803,-1.7618206,-1.3342544,2.0703647,0.3239395,1.5037844,-0.13559844,-1.0602366,-0.35876867,0.07315627,-4.181362,-0.7217555,-0.35255733,0.4338637,0.05176206,0.15114985,-5.1028085,-0.306708,-1.9701567,0.3313637,-0.56529504,-0.8586313,-0.67020386,0.49634343,-4.5853353,2.8787255,0.6328432,0.161407,-2.5515573,-0.21170878,3.072418,-1.2027286,3.7771854,1.6387317,-0.32161218,0.53899497,0.08404187,0.93671286,3.4500792,-1.4785584,-0.80826986,0.74317676,0.45904496,-0.04873426,-0.7270004,-1.9821233,-3.9589448,-2.023164,0.4243424,1.4170659,-0.54298204,0.15231536,2.1484325,1.7503551,2.4181826,-0.026107363,-2.569562,2.393766,2.140888,-1.477576,-0.3465271,0.35515425,0.7060347,-0.7449416,0.5347769,0.044787105,1.6585288,-0.9060634,0.64913327,1.0352031,0.21335213,0.37746266,-0.7659121,0.1208471,-0.2832477,-1.9758283,-2.9746344,-1.6661578,-3.2946355,-0.426901,2.823676,-1.1042284,2.26305,1.2726128,2.4018888,-1.1621847,0.08785241,-1.4530032,1.0216813,1.1204364,0.9341105,0.015588167,-0.41738188,-1.283254,-0.8504919,-1.935406,0.28000617,-3.4441936,0.150413,-3.1457129,-1.9888062,2.1520247,-0.3516641,-0.18392159,-1.427606,-2.0931728,-2.5348177,-1.0376068,-3.9969375,1.0024244,-0.07851763,-1.4157052,0.15293975,-1.0290895,-5.601338,-2.986485,-3.4302096,1.4856294,-1.743688,-0.75492245,-0.5424685,1.6438571,-0.5687182,-0.20829755,-0.5546546,-1.2387445,0.24139152,-0.11824267,0.8117799,5.31934,-1.2294645,-2.3939412,-0.6002232,2.1303203,2.768833,1.4010596,-0.8055212,-0.12448709,1.5883164,-3.8664725,-1.227007,-2.4279013,-0.5250403,0.16312705,-1.4339321,0.008689579,-0.059096627,-1.2661215,3.7757318,-0.9993868,2.2529883,0.9964146,-2.7813401,-0.30680496,-2.8486762,0.24173836,1.0032914,0.18525699,-1.2032267,-1.4802939,0.11975133,1.4956979,1.4051203,1.8425685,1.2984428,4.056251,0.36670884,1.7722485,-2.1421154,-1.8372355,1.7159749,-1.768155,-1.6331141,1.2038721,-1.4981371,-3.6125257,-0.114548884,2.670595,-2.611274,-0.3353342,-0.99915785,-0.044238683,-0.60546386,1.4362268,-1.3240048,-1.357233
